SİBER ŞİDDET TÜRLERİ;LİSE VE ALTI;ÜNİVERSİTE;YÜKSEK LİSANS;;;;;;;;;;;;
Siber-Cinsel Taciz;42;43;44;;;;;;;;;;;;
Siber Taciz;35;41;39;;;;;;;;;;;;
Siber Takip;48;55;55;;;;;;;;;;;;
İtibar Zedelenmesi;9;15;17;;;;;;;;;;;;
Siber Saldırı;14;34;22;;;;;;;;;;;;
;;;;;;;VERİLER % OLARAK BELİRTİLMİŞTİR.;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;
